"과속방지턱관리번호",시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,위도,경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자
873,경기도,오산시,오산로132번길,,경기도 오산시 원동 854,원동e편한세상1단지 입구 앞,1,1,10,360,600,1,Y,37.13889315,127.0705322,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
874,경기도,오산시,오산로132번길,,경기도 오산시 원동 854,오산원일중학교 앞,1,1,10,360,600,1,Y,37.13975507,127.0719427,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
875,경기도,오산시,오산로132번길,,경기도 오산시 원동 854,이마트 주차장 출구앞,1,1,10,360,600,1,Y,37.14022811,127.0719713,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
876,경기도,오산시,오산로160번길,,경기도 오산시 원동 854,파리바게뜨 오산원동점 앞,1,1,10,360,1200,1,Y,37.14128323,127.0705119,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
877,경기도,오산시,오산로160번길,,경기도 오산시 원동 854,세븐일레븐 오산대림중앙점 앞,1,1,10,360,600,1,Y,37.14118005,127.0697577,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
878,경기도,오산시,오산로,,경기도 오산시 원동 857,대림아파트 버스정류장 우측 30m,1,1,10,360,1200,1,Y,37.14007685,127.0687437,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
879,경기도,오산시,경기대로148번길,,경기도 오산시 원동 748,하나님의교회 앞,1,1,10,360,600,1,Y,37.13665542,127.0755637,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
880,경기도,오산시,경기대로,,경기도 오산시 원동 421-4,KFC 오산DT점 주차장앞,1,1,10,360,400,2,N,37.13696079,127.0735551,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
881,경기도,오산시,경기대로148번길,,경기도 오산시 원동 379-7,공룡국수 앞,1,1,10,360,600,1,Y,37.13784747,127.0749459,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
882,경기도,오산시,경기대로148번길,,경기도 오산시 원동 379-7,오산농협 원동지점 앞,1,1,10,360,600,1,Y,37.13789559,127.0736432,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
883,경기도,오산시,밀머리로,,경기도 오산시 원동 653-26,경기대로148번길 24 앞,1,1,10,360,600,1,Y,37.1373584,127.0753225,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
884,경기도,오산시,밀머리로,,경기도 오산시 원동 653-26,박군치킨 원동점 앞,1,1,10,360,600,1,Y,37.13857957,127.0749635,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
885,경기도,오산시,밀머리로,,경기도 오산시 원동 653-26,푸른초장교회 앞,1,1,10,360,600,1,Y,37.13912031,127.0747896,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
886,경기도,오산시,밀머리로,,경기도 오산시 원동 653-26,포유25 오산제일점 앞,1,1,10,360,600,1,Y,37.13979852,127.0745427,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
887,경기도,오산시,동부대로,,경기도 오산시 원동 547-8,오산태영아파트 101동 앞,1,1,10,360,600,1,Y,37.1384254,127.0765137,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
888,경기도,오산시,동부대로,,경기도 오산시 원동 547-8,세븐일레븐 오산태영지강점 앞,1,1,10,360,600,1,Y,37.13842065,127.0768823,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
889,경기도,오산시,밀머리로,,경기도 오산시 원동 380-3,장모님감자탕 앞,1,1,10,360,600,1,Y,37.13781105,127.0755339,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
890,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 555-8,동우종합설비,1,1,10,360,600,1,Y,37.14044879,127.075711,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
891,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 559-16,밀머리로1번길 26-10 앞,1,1,10,360,600,1,Y,37.14104098,127.0761252,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
892,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 562-17,카페온니 앞,1,1,10,360,900,1,Y,37.14151385,127.0764071,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
893,경기도,오산시,밀머리로21번길,,경기도 오산시 원동 562-5,동규네과일 앞,1,1,10,360,900,1,Y,37.14158823,127.0763396,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
894,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 300-30,원리주공아파트.한국병원.이마트 버스정류장 앞,1,1,10,360,600,1,Y,37.14157383,127.0741814,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
895,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 561-13,하나약국 앞,1,1,10,360,600,1,Y,37.14163633,127.0751072,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
896,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 561-13,한주아파트 버스정류장 앞,1,1,10,360,600,1,Y,37.14172567,127.076292,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
897,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 558-15,하나약국 앞,1,1,10,360,300,2,N,37.14148095,127.0750086,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
898,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 558-15,커피브라더 앞,1,1,10,360,300,2,N,37.14065874,127.0749993,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
899,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 119-98,한국병원주차장 앞,1,1,10,360,600,1,Y,37.14175912,127.076821,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
900,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 119-98,조아미용실 앞,1,1,10,360,500,2,N,37.14179031,127.0773528,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
901,경기도,오산시,밀머리로1번길,,경기도 오산시 원동 119-88,삼화 자동차정비공업사 앞,1,1,10,360,500,2,N,37.14183955,127.0778425,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
902,경기도,오산시,남부대로,,경기도 오산시 원동 635-1,CU 원동푸르지오점 앞,1,1,10,360,900,1,Y,37.13607861,127.0825157,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
903,경기도,오산시,남부대로,,경기도 오산시 원동 643-2,오산원동푸르지오아파트 112동 앞,1,1,10,360,600,1,Y,37.13616823,127.0832164,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
904,경기도,오산시,남부대로,,경기도 오산시 원동 641-15,지예뜰유치원 버스정류장 앞,1,1,10,360,600,1,Y,37.13712079,127.0836507,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
905,경기도,오산시,남부대로,,경기도 오산시 원동 639-26,알티오라 남오산 앞,1,1,10,360,600,1,Y,37.13780334,127.0836684,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
906,경기도,오산시,남부대로441번길,,경기도 오산시 원동 655-30,남부대로441번길 35 앞,1,1,10,360,300,2,N,37.13666303,127.0843199,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
907,경기도,오산시,남부대로441번길,,경기도 오산시 원동 653-8,남부대로441번길 39 앞,1,1,10,360,300,2,N,37.13706392,127.0844357,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
908,경기도,오산시,남부대로441번길,,경기도 오산시 원동 653-8,남부대로441번길 45 앞,1,1,10,360,300,2,N,37.137413,127.0845458,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
909,경기도,오산시,남부대로,,경기도 오산시 원동 639-30,성호중고등학교 버스정류장 지도기준 6시 80m,1,1,10,360,600,1,Y,37.13869312,127.083689,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
910,경기도,오산시,남부대로,,경기도 오산시 원동 623-57,성호중고등학교 버스정류장 앞,1,1,10,360,600,1,Y,37.13955596,127.0835859,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
911,경기도,오산시,동부대로436번길,,경기도 오산시 원동 621-15,메디위 앞,1,1,10,360,600,1,Y,37.14004225,127.0839775,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
912,경기도,오산시,동부대로436번길,,경기도 오산시 원동 623-50,동부대로436번길 49 앞,1,1,10,360,600,1,Y,37.13980415,127.083015,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
913,경기도,오산시,동부대로436번길,,경기도 오산시 원동 735-5,동부대로436번길 39 앞,1,1,10,360,600,1,Y,37.13997376,127.0820669,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
914,경기도,오산시,동부대로436번길,,경기도 오산시 원동 735-5,성호중고등학교 버스정류장 앞,1,1,10,360,600,1,Y,37.14023322,127.0814763,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
915,경기도,오산시,동부대로436번길,,경기도 오산시 원동 735-5,당골보신탕 앞,1,1,10,360,600,1,Y,37.14053311,127.081063,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
916,경기도,오산시,동부대로436번길,,경기도 오산시 원동 735-5,광명크리닝 앞,1,1,10,360,600,1,Y,37.14077008,127.0804132,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
917,경기도,오산시,원동로7번길,,경기도 오산시 원동 797,불멸의아구찜앞,1,1,10,360,400,2,N,37.14303199,127.0693148,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
918,경기도,오산시,오산로178번길,,경기도 오산시 원동 797,오뚜기슈퍼앞,1,1,10,360,400,2,N,37.14332406,127.0706348,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
919,경기도,오산시,오산로178번길,,경기도 오산시 원동 797,경일연립 가동 앞,1,1,10,360,400,2,N,37.14298156,127.0707892,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
920,경기도,오산시,오산로178번길,,경기도 오산시 원동 797,오산로178번길 28 앞,1,1,10,360,400,2,N,37.14304195,127.0715181,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
921,경기도,오산시,오산로178번길,,경기도 오산시 원동 797,오산로178번길 34 앞,1,1,10,360,400,2,N,37.14308661,127.0721569,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
922,경기도,오산시,오산로190번길,,경기도 오산시 원동 796,한성각 앞,1,1,10,360,600,1,Y,37.14397053,127.0706973,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
923,경기도,오산시,오산로190번길,,경기도 오산시 원동 796,오산로190번길 25 앞,1,1,10,360,600,1,Y,37.14399949,127.0712488,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
924,경기도,오산시,오산로190번길,,경기도 오산시 원동 796,세븐일레븐 오산3호점 앞,1,1,10,360,800,1,Y,37.1439991,127.071882,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
925,경기도,오산시,오산로190번길,,경기도 오산시 원동 796,오산로190번길 44 앞,1,1,10,360,800,1,Y,37.14396672,127.0732608,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
926,경기도,오산시,경기대로,,경기도 오산시 원동 800,경기대로 207-17 앞,1,1,10,360,400,2,N,37.14323502,127.0726016,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
927,경기도,오산시,경기대로,,경기도 오산시 원동 800,오산로190번길 36-8 앞,1,1,10,360,400,2,N,37.14340845,127.0726327,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
928,경기도,오산시,오산로190번길,,경기도 오산시 원동 800,오산로190번길 36-2 앞,1,1,10,360,400,2,N,37.14368552,127.0726414,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
929,경기도,오산시,원동로37번길,,경기도 오산시 원동 794,엉클족 오산점 앞,1,1,10,360,600,1,Y,37.14416608,127.071415,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
930,경기도,오산시,원동로37번길,,경기도 오산시 원동 794,원동로37번길 27 앞,1,1,10,360,600,1,Y,37.14463937,127.0710328,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
931,경기도,오산시,원동로37번길,,경기도 오산시 원동 794,항아리 앞,1,1,10,360,600,1,Y,37.14483545,127.0708557,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
932,경기도,오산시,원동로7번길,,경기도 오산시 원동 795,에이스장 앞,1,1,10,360,400,2,N,37.14423721,127.0692315,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
933,경기도,오산시,원동로7번길,,경기도 오산시 원동 795,원동로7번길 28 앞,5,1,10,360,400,2,N,37.14487921,127.0692349,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
934,경기도,오산시,원동로7번길,,경기도 오산시 원동 795,원동로7번길 29 앞,1,1,10,360,400,2,N,37.14501663,127.0692294,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
935,경기도,오산시,원동로7번길,,경기도 오산시 원동 795,원동로7번길 33-2 앞,1,1,10,360,400,2,N,37.14541308,127.0692522,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
936,경기도,오산시,오산로198번길,,경기도 오산시 원동 795,오산로198번길 5 앞,1,1,10,360,400,2,N,37.14453462,127.0691276,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
937,경기도,오산시,오산로198번길,,경기도 오산시 원동 795,오산로198번길 7 앞,1,1,10,360,400,2,N,37.1445345,127.0693274,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
938,경기도,오산시,오산로198번길,,경기도 오산시 원동 795,삼거리주막 앞,1,1,10,360,400,2,N,37.14450003,127.0704839,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
939,경기도,오산시,오산로198번길,,경기도 오산시 원동 795,원동로37번길 27 앞,1,1,10,360,400,2,N,37.14466651,127.0708499,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
940,경기도,오산시,오산로198번길,,경기도 오산시 원동 798,오산로198번길 27 앞,1,1,10,360,400,2,N,37.14507385,127.0714975,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
941,경기도,오산시,오산로198번길,,경기도 오산시 원동 798,굽네치킨 오산대원점 앞,1,1,10,360,400,2,N,37.1451143,127.0716579,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
942,경기도,오산시,오산로198번길,,경기도 오산시 원동 798,대원로38번길 14-1 앞,1,1,10,360,400,2,N,37.14509795,127.0726147,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
943,경기도,오산시,오산로198번길,,경기도 오산시 원동 798,대원로38번길 15 앞,1,1,10,360,600,1,Y,37.14508881,127.0728341,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
944,경기도,오산시,대원로,,경기도 오산시 원동 798,굽네치킨 오산대원점 앞,1,1,10,360,400,2,N,37.14562345,127.0715824,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
945,경기도,오산시,대원로,,경기도 오산시 원동 798,아너스호텔 앞,1,1,10,360,400,2,N,37.14522022,127.0715849,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
946,경기도,오산시,대원로38번길,,경기도 오산시 원동 798,금성카센타 앞,1,1,10,360,400,2,N,37.1452308,127.0727048,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
947,경기도,오산시,대원로38번길,,경기도 오산시 원동 798,대원로38번길 9 앞,1,1,10,360,400,2,N,37.14562275,127.0727221,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
948,경기도,오산시,대원로38번길,,경기도 오산시 원동 798,대원로38번길 6 앞,1,1,10,360,400,2,N,37.14598544,127.0727112,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
949,경기도,오산시,오산로226번길,,경기도 오산시 원동 793,시립오산어린이집 앞,1,1,10,360,400,2,N,37.14699565,127.0710181,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
950,경기도,오산시,오산로226번길,,경기도 오산시 원동 793,시립오산어린이집 앞,1,1,10,360,400,2,N,37.14698647,127.0712939,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
951,경기도,오산시,대원로29번길,,경기도 오산시 원동 793,세븐일레븐 오산원동점 앞,1,1,10,360,600,1,Y,37.14654251,127.0716058,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
952,경기도,오산시,대원로29번길,,경기도 오산시 원동 793,오산로226번길 29 앞,1,1,10,360,600,1,Y,37.14706062,127.0716175,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
953,경기도,오산시,대원로29번길,,경기도 오산시 원동 793,근혜유치원 앞,1,1,10,360,600,1,Y,37.1477454,127.0716576,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
954,경기도,오산시,오산로232번길,,경기도 오산시 원동 793,오산로232번길 25 앞,1,1,10,360,400,2,N,37.14762395,127.0713339,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
955,경기도,오산시,오산로232번길,,경기도 오산시 원동 793,근혜유치원 앞,1,1,10,360,400,2,N,37.14761242,127.0717757,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
956,경기도,오산시,오산로232번길,,경기도 오산시 원동 793,파파존스 오산점 앞,1,1,10,360,400,2,N,37.14758213,127.0734219,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
957,경기도,오산시,대원로39번길,,경기도 오산시 원동 793,대원로39번길 8-1 앞,1,1,10,360,400,2,N,37.14750595,127.0727492,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
958,경기도,오산시,대원로39번길,,경기도 오산시 원동 793,CU 오산나래점 앞,1,1,10,360,400,2,N,37.1470374,127.072746,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
959,경기도,오산시,대원로39번길,,경기도 오산시 원동 793,대원로39번길 23 앞,1,1,10,360,400,2,N,37.14828985,127.0727837,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
960,경기도,오산시,경기대로,,경기도 오산시 원동 802,경기대로 214 앞,1,1,10,360,600,1,Y,37.14398214,127.0738264,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
961,경기도,오산시,운천로,,경기도 오산시 원동 824,운암주공5단지 511동 앞,1,1,10,360,600,1,Y,37.1442834,127.0747722,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
962,경기도,오산시,운천로,,경기도 오산시 원동 824,운천로 16-7 앞,1,1,10,360,600,1,Y,37.14428991,127.0751605,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
